Change_ID,Aircraft_Model,Company,Part_Number,Primary_Part,Assembly,Problem_Description,Source_of_Report,Material_Type,Original_Length,Original_Height,Original_Width,Changed_Length,Changed_Height,Changed_Width,Change_Type,Date_Reported,Impacted_Items,Impacted_Organizations,Severity_Score,Priority,,,,,,
CR-737-4599,Boeing 737-800,Boeing Commercial Airplanes,737-38-2605-201,Right_Slat_System,Wing,Assembly interference detected during fit-up verification,Supplier_Boeing_Wichita,Aluminum 2024-T3,232.4,63.54,45.69,231.94,63.08,45.23,Dimensional_Change,2024-01-28,Wing|Right_Wing|Right_Slat_System|Right_Flap_System|Right_Aileron,Manufacturing_Engineering|Structural_Engineering|Supplier_Boeing_Wichita|Quality_Assurance|Supplier_Management|Field_Support|Configuration_Management|Production_Control|Flight_Test,2.88,Medium,,,,,,
CR-737-4600,Boeing 737-800,Boeing Commercial Airplanes,737-32-4604-002,Nose_Landing_Gear,Landing_Gear,Material property variation affecting load distribution characteristics,Maintenance_Planning,Aluminum 6061-T6,171.12,91.73,99.18,170.66,91.27,98.72,Dimensional_Change,2023-04-24,Nose_Landing_Gear|Landing_Gear,Manufacturing_Engineering|Systems_Engineering|Maintenance_Planning|Structural_Engineering|Quality_Assurance|Certification|Field_Support|Supplier_Management|Production_Control|Flight_Test,1.16,Medium,,,,,,
CR-737-4601,Boeing 737-800,Boeing Commercial Airplanes,737-99-9369-002,NLG_Wheel_Assembly,Landing_Gear,Fatigue crack observed in structural component during routine inspection,Quality_Assurance,Aluminum 6061-T6,139.38,23.45,24.03,138.29,22.36,22.94,Design_Modification,2024-06-28,Landing_Gear|Nose_Landing_Gear|NLG_Wheel_Assembly,Materials_Engineering|Systems_Engineering|Structural_Engineering|Certification|Quality_Assurance|Field_Support|Supplier_Management|Configuration_Management|Production_Control|Flight_Test,4.91,High,,,,,,
CR-737-4602,Boeing 737-800,Boeing Commercial Airplanes,737-53-2899-101,Emergency_Exit_Frame,Fuselage,Manufacturing defect in composite layup causing delamination risk,Field_Operations,Stainless Steel 316L,402.52,159.05,32.82,402.35,158.88,32.65,Dimensional_Change,2024-11-29,Emergency_Exit_Frame|Center_Fuselage|Rear_Pressure_Bulkhead|Passenger_Door_Frame|Fuselage|Aft_Fuselage,Manufacturing_Engineering|Systems_Engineering|Field_Operations|Structural_Engineering|Quality_Assurance|Production_Control|Flight_Test,1.25,High,,,,,,
CR-737-4603,Boeing 737-800,Boeing Commercial Airplanes,737-57-3304-201,Left_Wing,Wing,Surface treatment adhesion failure compromising protection coating,Supplier_Boeing_Wichita,Carbon Fiber Composite,459.16,50.77,18.01,458.25,49.86,17.1,Surface_Treatment_Change,2024-08-01,Left_Wing|Wing,Structural_Engineering|Supplier_Boeing_Wichita|Quality_Assurance|Supplier_Management|Certification,1.09,Low,,,,,,
CR-737-4604,Boeing 737-800,Boeing Commercial Airplanes,737-38-4433-003,Right_Slat_System,Wing,Material thickness variation beyond specification limits detected,Field_Operations,Inconel 718,216.6,27.9,34.46,215.76,27.06,33.62,Fastener_Change,2023-06-21,Wing|Right_Wing|Right_Slat_System|Right_Flap_System|Right_Wing_Box,Field_Operations|Structural_Engineering|Quality_Assurance|Supplier_Management|Field_Support|Flight_Test,3.79,Medium,,,,,,
CR-737-4605,Boeing 737-800,Boeing Commercial Airplanes,737-99-1360-003,Tail_Cone,Fuselage,Impact damage assessment reveals underlying structural concerns,Quality_Assurance,Steel 4340,388.08,137.67,79.11,386.76,136.35,77.79,Assembly_Sequence_Change,2024-11-12,Tail_Cone|Fuselage|Aft_Fuselage,Manufacturing_Engineering|Structural_Engineering|Quality_Assurance|Customer_Support,2.97,Low,,,,,,
CR-737-4606,Boeing 737-800,Boeing Commercial Airplanes,737-99-3716-201,Horizontal_Stabilizer,Empennage,Vibration-induced loosening of critical fastener connections,Maintenance_Planning,Titanium Ti-6Al-4V,453.65,159.31,86.76,452.24,157.9,85.35,Process_Change,2023-10-25,Rudder|Empennage|Horizontal_Stabilizer|Vertical_Stabilizer,Manufacturing_Engineering|Maintenance_Planning|Structural_Engineering|Quality_Assurance|Production_Control|Flight_Test,5.33,Medium,,,,,,
CR-737-4607,Boeing 737-800,Boeing Commercial Airplanes,737-55-4188-101,Empennage,Empennage,Dimensional tolerance exceeded during manufacturing quality check,Flight_Test,Aluminum 2024-T3,430.76,166.49,80.1,429.8,165.53,79.14,Fastener_Change,2024-10-19,Empennage,Structural_Engineering|Quality_Assurance|Supplier_Management|Production_Control|Flight_Test,0.86,Low,,,,,,
CR-737-4608,Boeing 737-800,Boeing Commercial Airplanes,737-53-3660-002,Fuselage,Fuselage,Surface treatment adhesion failure compromising protection coating,Supplier_Boeing_Wichita,Titanium Ti-6Al-4V,132.27,108.83,66.8,131.44,108.0,65.97,Fastener_Change,2023-07-24,Fuselage,Structural_Engineering|Supplier_Boeing_Wichita|Quality_Assurance|Supplier_Management|Certification|Configuration_Management,0.74,Low,,,,,,
CR-737-4609,Boeing 737-800,Boeing Commercial Airplanes,737-55-9395-001,Empennage,Empennage,Dimensional tolerance exceeded during manufacturing quality check,Manufacturing_Engineering,Steel 4340,480.33,56.97,56.26,479.01,55.65,54.94,Surface_Treatment_Change,2023-05-20,Empennage,Manufacturing_Engineering|Structural_Engineering|Quality_Assurance|Supplier_Management|Field_Support|Production_Control,0.79,Low,,,,,,
CR-737-4610,Boeing 737-800,Boeing Commercial Airplanes,737-57-1121-003,Wing,Wing,Surface finish irregularity causing aerodynamic performance issues,Flight_Test,Steel 4340,219.5,152.7,73.78,220.16,153.36,74.44,Assembly_Sequence_Change,2024-03-10,Wing,Structural_Engineering|Quality_Assurance|Supplier_Management|Field_Support|Flight_Test,0.49,Low,,,,,,
CR-737-4611,Boeing 737-800,Boeing Commercial Airplanes,737-99-2277-001,Thrust_Reverser,Propulsion,Fastener hole misalignment discovered during assembly process,Flight_Test,Steel 4340,202.66,145.95,45.18,203.22,146.51,45.74,Material_Change,2024-01-31,Left_Wing_Box|Engine_1|Engine_Mount|Thrust_Reverser|Propulsion|Right_Wing_Box,Materials_Engineering|Systems_Engineering|Structural_Engineering|Certification|Quality_Assurance|Production_Control|Flight_Test,5.04,High,,,,,,
CR-737-4612,Boeing 737-800,Boeing Commercial Airplanes,737-32-3100-003,Nose_Landing_Gear_Bay,Fuselage,Surface finish irregularity causing aerodynamic performance issues,Customer_Operations,Magnesium AZ31B,78.09,64.33,85.72,78.94,65.18,86.57,Tolerance_Adjustment,2024-01-19,Fuselage|Nose_Landing_Gear_Bay|Cockpit_Frame|Forward_Fuselage,Customer_Operations|Systems_Engineering|Structural_Engineering|Quality_Assurance|Production_Control,2.55,Medium,,,,,,
CR-737-4613,Boeing 737-800,Boeing Commercial Airplanes,737-99-8365-101,Rudder,Empennage,Fastener hole misalignment discovered during assembly process,Customer_Operations,Stainless Steel 316L,268.78,182.61,70.95,267.57,181.4,69.74,Quality_Requirement_Change,2023-05-04,Empennage|Horizontal_Stabilizer|Rudder|Vertical_Stabilizer,Customer_Operations|Systems_Engineering|Customer_Support|Structural_Engineering|Quality_Assurance,3.15,Medium,,,,,,
CR-737-4614,Boeing 737-800,Boeing Commercial Airplanes,737-32-3915-003,Main_Landing_Gear_Bay,Fuselage,Assembly interference detected during fit-up verification,Quality_Assurance,Aluminum 7075-T6,99.06,38.79,72.8,99.75,39.48,73.49,Process_Change,2023-07-11,Center_Fuselage|Main_Landing_Gear_Bay|Fuselage|MLG_Wheel_Assembly,Manufacturing_Engineering|Structural_Engineering|Quality_Assurance|Configuration_Management|Production_Control,2.75,Medium,,,,,,
CR-737-4615,Boeing 737-800,Boeing Commercial Airplanes,737-99-3046-003,NLG_Strut,Landing_Gear,Thermal expansion mismatch causing joint stress concentration,Customer_Operations,Magnesium AZ31B,161.84,196.88,58.23,163.26,198.3,59.65,Process_Change,2023-10-16,Nose_Landing_Gear|NLG_Strut|Landing_Gear,Manufacturing_Engineering|Customer_Operations|Materials_Engineering|Systems_Engineering|Structural_Engineering|Quality_Assurance|Certification|Field_Support|Production_Control,4.0,Medium,,,,,,
CR-737-4616,Boeing 737-800,Boeing Commercial Airplanes,737-32-2919-003,Main_Landing_Gear_Bay,Fuselage,Dimensional tolerance exceeded during manufacturing quality check,Maintenance_Planning,Carbon Fiber Composite,192.62,174.84,89.67,190.97,173.19,88.02,Fastener_Change,2024-07-16,Main_Landing_Gear_Bay|Fuselage|Center_Fuselage,Systems_Engineering|Maintenance_Planning|Structural_Engineering|Quality_Assurance|Configuration_Management|Production_Control,3.6,Low,,,,,,
CR-737-4617,Boeing 737-800,Boeing Commercial Airplanes,737-99-3876-001,APU_Bay,Fuselage,Impact damage assessment reveals underlying structural concerns,Flight_Test,Magnesium AZ31B,413.97,143.82,32.68,415.15,145.0,33.86,Quality_Requirement_Change,2024-06-10,Fuselage|Aft_Fuselage|APU_Bay,Structural_Engineering|Certification|Quality_Assurance|Flight_Test,2.3,Low,,,,,,
CR-737-4618,Boeing 737-800,Boeing Commercial Airplanes,737-53-3119-003,Center_Fuselage,Fuselage,Dimensional tolerance exceeded during manufacturing quality check,Field_Operations,Aluminum 2024-T3,443.97,188.97,44.3,444.46,189.46,44.79,Tolerance_Adjustment,2023-05-28,Wing_Fuel_Tank|Fuselage|Center_Fuselage,Materials_Engineering|Field_Operations|Structural_Engineering|Quality_Assurance|Supplier_Management,1.1,Low,,,,,,
CR-737-4619,Boeing 737-800,Boeing Commercial Airplanes,737-99-2343-002,Vertical_Stabilizer,Empennage,Fatigue crack observed in structural component during routine inspection,Supplier_Boeing_Wichita,Stainless Steel 316L,186.11,150.02,79.99,187.33,151.24,81.21,Process_Change,2024-08-24,Left_Elevator|Empennage|Horizontal_Stabilizer|Vertical_Stabilizer|Rudder,Manufacturing_Engineering|Systems_Engineering|Structural_Engineering|Supplier_Boeing_Wichita|Quality_Assurance|Supplier_Management|Production_Control,6.08,Medium,,,,,,
CR-737-4620,Boeing 737-800,Boeing Commercial Airplanes,737-57-3749-002,Right_Wing,Wing,Manufacturing defect in composite layup causing delamination risk,Maintenance_Planning,Titanium Ti-6Al-4V,436.41,54.28,54.35,437.56,55.43,55.5,Assembly_Sequence_Change,2024-08-08,Wing|Right_Wing,Maintenance_Planning|Structural_Engineering|Quality_Assurance|Certification|Configuration_Management|Production_Control,1.72,Low,,,,,,
CR-737-4621,Boeing 737-800,Boeing Commercial Airplanes,737-53-5106-002,Aft_Fuselage,Fuselage,Dimensional tolerance exceeded during manufacturing quality check,Design_Engineering,Aluminum 2024-T3,435.75,99.59,90.03,434.86,98.7,89.14,Process_Change,2023-11-03,Fuselage|Aft_Fuselage|Rear_Pressure_Bulkhead,Manufacturing_Engineering|Structural_Engineering|Quality_Assurance|Configuration_Management|Production_Control|Design_Engineering,2.68,Medium,,,,,,
CR-737-4622,Boeing 737-800,Boeing Commercial Airplanes,737-57-1526-001,Left_Wing,Wing,Material thickness variation beyond specification limits detected,Flight_Test,Magnesium AZ31B,394.09,32.87,41.18,392.77,31.55,39.86,Dimensional_Change,2023-12-22,Left_Wing|Wing,Manufacturing_Engineering|Customer_Support|Structural_Engineering|Quality_Assurance|Supplier_Management|Production_Control|Flight_Test,3.3,Medium,,,,,,
CR-737-4623,Boeing 737-800,Boeing Commercial Airplanes,737-53-5811-101,Fuselage,Fuselage,Fatigue crack observed in structural component during routine inspection,Maintenance_Planning,Magnesium AZ31B,116.01,90.14,43.24,117.31,91.44,44.54,Quality_Requirement_Change,2024-08-22,Fuselage,Maintenance_Planning|Structural_Engineering|Quality_Assurance|Configuration_Management|Flight_Test,0.85,Low,,,,,,
CR-737-4624,Boeing 737-800,Boeing Commercial Airplanes,737-99-1818-201,Stabilizer_Trim_Tab,Empennage,Fastener hole misalignment discovered during assembly process,Field_Operations,Inconel 718,360.65,153.49,89.99,359.26,152.1,88.6,Process_Change,2023-05-24,Stabilizer_Trim_Tab|Empennage|Horizontal_Stabilizer,Manufacturing_Engineering|Materials_Engineering|Systems_Engineering|Field_Operations|Structural_Engineering|Quality_Assurance|Supplier_Management|Production_Control,4.0,Medium,,,,,,
CR-737-4625,Boeing 737-800,Boeing Commercial Airplanes,737-57-8482-003,Wing_Center_Section,Wing,Thermal expansion mismatch causing joint stress concentration,Customer_Operations,Aluminum 7075-T6,475.26,89.56,51.79,473.94,88.24,50.47,Assembly_Sequence_Change,2023-04-23,Wing|Wing_Center_Section|Main_Spar,Customer_Operations|Structural_Engineering|Quality_Assurance|Customer_Support,2.98,Low,,,,,,
CR-737-4626,Boeing 737-800,Boeing Commercial Airplanes,737-71-9205-101,Engine_2,Propulsion,Material thickness variation beyond specification limits detected,Flight_Test,Titanium Ti-6Al-4V,357.14,79.45,56.45,357.8,80.11,57.11,Material_Change,2023-04-19,Engine_Cowling|Propulsion|Engine_2|Engine_Mount,Materials_Engineering|Systems_Engineering|Customer_Support|Structural_Engineering|Certification|Quality_Assurance|Field_Support|Production_Control|Flight_Test,3.94,High,,,,,,
CR-737-4627,Boeing 737-800,Boeing Commercial Airplanes,737-57-4338-003,Vertical_Fin_Box,Empennage,Assembly interference detected during fit-up verification,Supplier_Spirit_AeroSystems,Titanium Ti-6Al-4V,199.23,127.16,39.95,200.85,128.78,41.57,Assembly_Sequence_Change,2024-07-07,Vertical_Fin_Box|Empennage|Vertical_Stabilizer,Materials_Engineering|Systems_Engineering|Structural_Engineering|Quality_Assurance|Supplier_Management|Production_Control|Supplier_Spirit_AeroSystems,3.0,Low,,,,,,
CR-737-4628,Boeing 737-800,Boeing Commercial Airplanes,737-53-6115-002,Aft_Fuselage,Fuselage,Assembly interference detected during fit-up verification,Manufacturing_Engineering,Inconel 718,275.26,177.0,34.9,276.27,178.01,35.91,Dimensional_Change,2024-08-18,Emergency_Exit_Frame|Rear_Pressure_Bulkhead|Passenger_Door_Frame|Fuselage|Aft_Fuselage,Manufacturing_Engineering|Structural_Engineering|Quality_Assurance|Configuration_Management|Production_Control,6.31,Medium,,,,,,
CR-737-4629,Boeing 737-800,Boeing Commercial Airplanes,737-99-2367-001,MLG_Strut,Landing_Gear,Material thickness variation beyond specification limits detected,Manufacturing_Engineering,Carbon Fiber Composite,340.58,28.56,69.04,339.64,27.62,68.1,Design_Modification,2023-12-24,Main_Landing_Gear|MLG_Brake_System|Main_Landing_Gear_Bay|MLG_Wheel_Assembly|Landing_Gear|MLG_Strut,Manufacturing_Engineering|Materials_Engineering|Systems_Engineering|Customer_Support|Structural_Engineering|Certification|Quality_Assurance|Field_Support|Flight_Test,8.43,High,,,,,,
CR-737-4630,Boeing 737-800,Boeing Commercial Airplanes,737-99-1180-003,Thrust_Reverser,Propulsion,Assembly interference detected during fit-up verification,Field_Operations,Inconel 718,279.76,89.38,20.79,279.16,88.78,20.19,Quality_Requirement_Change,2024-10-23,Engine_1|Thrust_Reverser|Propulsion|Engine_2,Systems_Engineering|Field_Operations|Structural_Engineering|Quality_Assurance|Certification|Flight_Test,1.55,Medium,,,,,,
CR-737-4631,Boeing 737-800,Boeing Commercial Airplanes,737-99-5457-002,Rear_Pressure_Bulkhead,Fuselage,Wear pattern inconsistency observed during maintenance inspection,Flight_Test,Aluminum 2024-T3,103.98,48.48,89.13,103.56,48.06,88.71,Dimensional_Change,2023-12-18,Emergency_Exit_Frame|Rear_Pressure_Bulkhead|Passenger_Door_Frame|Fuselage|Aft_Fuselage,Manufacturing_Engineering|Materials_Engineering|Customer_Support|Structural_Engineering|Quality_Assurance|Configuration_Management|Production_Control|Flight_Test,2.6,Medium,,,,,,
CR-737-4632,Boeing 737-800,Boeing Commercial Airplanes,737-99-6537-201,Left_Aileron,Wing,Surface finish irregularity causing aerodynamic performance issues,Field_Operations,Titanium Ti-6Al-4V,190.43,145.16,80.13,191.18,145.91,80.88,Fastener_Change,2023-11-30,Wing|Left_Wing_Box|Left_Aileron|Left_Wing|Left_Flap_System,Materials_Engineering|Structural_Engineering|Quality_Assurance|Field_Operations,3.38,Medium,,,,,,
CR-737-4633,Boeing 737-800,Boeing Commercial Airplanes,737-57-4813-101,Left_Wing_Box,Wing,Vibration-induced loosening of critical fastener connections,Design_Engineering,Aluminum 6061-T6,411.08,39.03,27.17,410.43,38.38,26.52,Dimensional_Change,2023-10-13,Wing|Left_Wing_Box|Wing_Center_Section|Left_Wing|Left_Flap_System,Manufacturing_Engineering|Systems_Engineering|Structural_Engineering|Quality_Assurance|Field_Support|Production_Control|Design_Engineering,4.06,Medium,,,,,,
CR-737-4634,Boeing 737-800,Boeing Commercial Airplanes,737-71-1010-001,Engine_Cowling,Propulsion,Thermal expansion mismatch causing joint stress concentration,Maintenance_Planning,Aluminum 2024-T3,437.64,139.67,72.46,438.94,140.97,73.76,Dimensional_Change,2023-01-05,Engine_1|Engine_2|Engine_Cowling|Propulsion|Right_Wing_Box,Manufacturing_Engineering|Systems_Engineering|Maintenance_Planning|Structural_Engineering|Quality_Assurance|Field_Support|Production_Control|Flight_Test,8.15,Medium,,,,,,
CR-737-4635,Boeing 737-800,Boeing Commercial Airplanes,737-99-4853-002,Thrust_Reverser,Propulsion,Stress concentration area showing signs of material degradation,Manufacturing_Engineering,Steel 4340,111.79,71.51,64.24,113.34,73.06,65.79,Surface_Treatment_Change,2023-03-24,Engine_1|Thrust_Reverser|Engine_Cowling|Propulsion|Right_Wing_Box,Manufacturing_Engineering|Materials_Engineering|Systems_Engineering|Structural_Engineering|Quality_Assurance|Certification|Production_Control|Flight_Test,4.0,Medium,,,,,,
CR-737-4636,Boeing 737-800,Boeing Commercial Airplanes,737-99-8980-201,Rudder,Empennage,Vibration-induced loosening of critical fastener connections,Manufacturing_Engineering,Inconel 718,478.57,55.81,26.61,477.12,54.36,25.16,Assembly_Sequence_Change,2024-09-04,Empennage|Rudder|Vertical_Stabilizer,Manufacturing_Engineering|Structural_Engineering|Quality_Assurance|Supplier_Management|Field_Support,3.0,Low,,,,,,
CR-737-4637,Boeing 737-800,Boeing Commercial Airplanes,737-55-1668-002,Empennage,Empennage,Surface finish irregularity causing aerodynamic performance issues,Manufacturing_Engineering,Steel 4340,197.97,188.54,34.59,198.08,188.65,34.7,Design_Modification,2023-01-30,Empennage,Manufacturing_Engineering|Materials_Engineering|Systems_Engineering|Structural_Engineering|Certification|Quality_Assurance|Field_Support|Production_Control|Flight_Test,0.17,High,,,,,,
CR-737-4638,Boeing 737-800,Boeing Commercial Airplanes,737-38-2138-001,MLG_Brake_System,Landing_Gear,Fatigue crack observed in structural component during routine inspection,Design_Engineering,Inconel 718,348.04,23.33,46.81,347.71,23.0,46.48,Quality_Requirement_Change,2023-04-06,Main_Landing_Gear|MLG_Brake_System|Main_Landing_Gear_Bay|MLG_Wheel_Assembly|Landing_Gear,Systems_Engineering|Structural_Engineering|Quality_Assurance|Supplier_Management|Field_Support|Design_Engineering,1.07,Medium,,,,,,
